H,Q,F,C,V,T,flagged_by_classifier,routing
60.145641346636005,74.03030121876327,78.6552406413654,97.47826166116333,4.622220521097056,66.4418330340195,False,expedited_review
94.4878118723249,89.1075487470518,87.18741337251214,94.55815223962189,4.497617499125633,81.79467450899357,False,auto_publish
89.40269310141863,81.63873849496838,80.95360872818176,34.334505268469826,2.0708250697522907,68.36430758309929,False,expedited_review
87.80176164203779,88.5467545401027,66.62334910653135,89.6764765257025,2.607416182081432,74.99261680959052,False,expedited_review
88.21370842657944,88.80039137602495,81.9544221902142,98.32748763492508,4.715149330022531,79.33270302225941,False,auto_publish
73.89090624809515,11.260971987592086,37.54199864516336,87.49661999814424,1.292802993151081,45.486127300765766,True,auto_reject
83.1807746325709,85.49436877669586,71.9988424700425,68.29352621932424,3.809807776642624,70.59064123318811,False,expedited_review
81.12440141154018,76.00222077686219,51.22411573860161,64.53656728630645,12.739033767678684,61.98928048157602,False,expedited_review
88.88397861088735,89.25737684948905,89.68901375485927,82.8068682321497,3.716005038698818,78.96677027756289,False,auto_publish
87.30144055012286,87.31405462018881,66.36992050224214,86.45515572182417,0.9914337697679088,74.16205990182931,False,expedited_review
96.61545321894073,97.67662927329613,91.63934144462922,97.65522559590801,1.3033724762054617,86.24960816469775,False,auto_publish
77.70542154218607,80.55924516672961,84.92954375121758,92.45738996944219,2.3548098911365587,74.07047401088441,False,expedited_review
98.44751821585052,89.61462142348951,80.18135946985268,80.54338551866574,2.849335577292873,79.77075698466865,False,auto_publish
56.527754312155096,72.87724611940104,76.7107713049715,77.20667894013955,0.23699762615379594,62.07709416289664,False,expedited_review
97.04617791313336,88.61286775147872,88.8775416495951,76.85846016726184,2.9942786675069293,80.2719198000673,False,auto_publish
97.10026115448322,93.22020656775432,84.670735844892,82.2434715316869,15.604240183332324,80.14537386868174,False,auto_publish
95.23216904624108,89.17355754931613,82.4980878781524,84.75905615791962,0.5076210688294897,80.02575399363684,False,auto_publish
93.14940836816794,91.8539866296953,92.45864781197058,99.53976416771903,3.9645003138712447,83.93456332403906,False,auto_publish
89.80792145072056,92.70682092673349,79.88996332050169,96.79221006103667,4.69614416494051,80.14629142366132,False,auto_publish
84.56265209293768,82.14291000707819,70.3763990027835,76.41330131627221,1.0773061899434584,71.33406750865403,False,expedited_review
87.68397962821746,78.99722924094992,74.14038302776632,74.50548520506187,4.155625991697892,71.64283798584547,False,expedited_review
92.95595386038603,85.61676104809915,88.79892258221437,80.33965203488596,2.8614149006018796,78.81556725175618,False,auto_publish
70.98254124172675,76.94013651844566,84.33486449389368,92.33975992584473,35.64014212675587,67.68371917710931,False,expedited_review
82.0242455978231,74.70540413381187,83.663853229518,85.13961215735428,1.1132332673023404,72.6760138555764,False,expedited_review
87.27182689056869,87.65464281662274,77.85138556871928,88.31794404007371,1.376357805888061,76.77554171049239,False,auto_publish
96.15598008223546,87.29250707209744,87.11633359327121,71.21703273942411,1.6134767198428883,78.61439475027856,False,auto_publish
90.5291071113637,87.05947402779924,75.23613554467735,96.33076821507642,1.683220241511102,78.25212095740474,False,auto_publish
71.19967765405433,80.96407019223372,70.25774394739649,75.38306437173169,1.7905659127341185,66.78087269824037,False,expedited_review
83.95409572009885,87.23106123304535,85.07841994237634,96.2151712923297,1.0821323225632224,78.3337404743594,False,auto_publish
56.83971038419001,70.16544667004112,81.37641190396047,80.6033834590789,1.1563186504768619,62.84343281737352,False,expedited_review
90.34882583370315,83.06390058801992,78.56078346478553,84.18147945366951,1.9047762157835675,76.0195238865451,False,auto_publish
80.62651008658261,78.17015959340671,75.67129846184423,95.33041286311546,0.50558025481375,73.11375652068124,False,expedited_review
76.07762703948852,75.1502209205299,75.98259334804222,66.51833601941937,4.111939034064961,66.37391851109389,False,expedited_review
89.35869754373323,83.73541607621954,74.23959514779915,96.17744815299264,58.70141030691167,71.1458585039924,False,expedited_review
84.16445569847734,75.24898724633424,70.87743641711423,44.650247108342036,2.8486197737716132,64.64974589342376,False,expedited_review
80.76544280296358,86.15392813271333,73.86848603894626,73.52339865321346,38.67125423721618,67.70319645611707,False,expedited_review
90.06877418014622,89.33513180290899,85.2401749633419,90.44558804878163,4.134040972373319,79.5558843075194,False,auto_publish
79.13432649367824,82.8065675442581,86.02608175591715,82.68279562167855,1.084183983214414,73.94115713028177,False,expedited_review
94.07287884073637,95.2620785294908,89.18660558493221,85.75641948555993,4.195297985408139,82.31863752587323,False,auto_publish
83.17291609594724,84.88943515645394,77.89514514944204,95.63215454407396,0.026007040871705023,76.09548512530999,False,auto_publish
84.93003352860742,88.66013614630836,85.63941595306721,90.76705751972996,1.6338755418793927,78.22359835954433,False,auto_publish
69.9605730319871,74.14500459144487,79.58785192988753,96.21921935664791,3.567571356840083,69.51811921124803,False,expedited_review
85.27740414235583,91.00184610274721,90.3158396280328,68.39163288331504,1.6751648038872498,76.48807914610863,False,auto_publish
88.07967670915032,85.96964729376091,83.13945744887931,79.85855737123927,2.2967792404251135,76.29331200760457,False,auto_publish
89.47815617147918,86.95359978140208,90.25243630347964,89.74178417538253,2.5978691134198795,79.83381477245558,False,auto_publish
95.31974819174248,94.24751290661558,82.17822658073035,85.15663039487531,3.808787865168331,80.98606377303717,False,auto_publish
95.55082789900776,85.49273644707606,90.79466375944571,59.35940005596583,1.9673019843513244,76.90454504332023,False,auto_publish
78.5572410410335,86.46717879240015,70.07957888321313,97.45948422396455,0.8235654237847517,73.73644887826892,False,expedited_review
68.37129516031054,75.97715034586838,76.08132544386893,74.6549059873207,1.285977713436603,65.79157935008848,False,expedited_review
84.16440783201195,80.5246626126433,79.30799647883907,77.34676157646344,0.16562688480877163,72.82753884652087,False,expedited_review
97.00476370934969,94.21392533273264,91.85323836420255,91.8250816432249,2.4997418191429905,84.54934618339801,False,auto_publish
78.96967100315722,81.0755727301998,84.78544168701082,98.56525875057362,4.848829769519828,75.21678865653334,False,auto_publish
83.55540230647827,84.45440776733132,86.92218489919043,88.70070431508648,4.0599206059063,76.46377320028674,False,auto_publish
85.97989880194335,85.49015768502117,81.1344359719186,79.74884552679637,2.9687047730921297,75.05885260793227,False,auto_publish
82.96981930795738,86.77811370894116,79.70970116324304,83.58190904384074,2.763671435572943,74.78833366528993,False,expedited_review
88.51049621000251,84.4178100026149,75.7672690526266,80.4354528177609,2.8271504424568756,74.59365805259824,False,expedited_review
96.77733913599762,94.25496885379586,81.21612539486019,78.41242736154679,1.4754163766728312,80.45449149978502,False,auto_publish
65.47397571721628,59.95967198459199,63.34826348250593,87.2164773942021,0.7391253907108086,60.3103224778733,False,expedited_review
75.37992056304606,78.63946585428286,83.0870393709472,79.0493498822229,3.5837958526906255,70.39027340373835,False,expedited_review
85.67659110669436,35.467533508007534,51.73860682794996,89.81065445240354,0.5670568648825047,58.33247455597246,True,expedited_review
92.21987239855028,80.961605686539,86.33701721538122,97.50937247206447,0.1747323170787929,79.78269922337786,False,auto_publish
75.18135023742734,83.63650081627077,74.6081980795757,64.08329731174834,2.976030872961415,67.70006140067714,False,expedited_review
92.05530180308617,93.28428254392966,88.05733400066615,81.67275762700939,2.0329646335295317,80.59674515773995,False,auto_publish
77.94925681571172,78.9454838208973,73.85349077884774,64.70612109355322,4.207205997490145,67.17704371999136,False,expedited_review
91.2178023099053,69.34114648237119,78.8923128861465,83.3219253071903,3.9318720155916025,72.58419148531307,False,expedited_review
83.50679521960936,86.24879726483294,81.61287143250925,77.74857861453191,2.3001855065246115,74.36908041012022,False,expedited_review
75.28163990549716,82.38996959805357,76.23369850100893,84.24165308315398,13.701236376223077,69.69484839621511,False,expedited_review
91.36477786594963,89.15941695691652,69.06166347131543,69.16049430414601,1.6019138057338367,73.72550305832561,False,expedited_review
91.80023920620643,86.43104885390305,78.09588923098624,76.30254672417716,2.2962498945188736,75.98276884070962,False,auto_publish
88.05899937381373,84.94398376850764,88.55477627397565,98.48048037088283,0.1623660185404585,80.12048646284454,False,auto_publish
97.39537818447123,89.80273525293384,74.27366403868601,93.13407998540222,38.16765978431741,76.67737609569062,False,auto_publish
86.24376657927745,81.5821533441159,84.87425423775025,96.67334951855645,3.93591286144888,77.35093029900084,False,auto_publish
88.0321594532178,76.38724702337126,82.85997986581683,96.56502470019377,2.475019190136284,76.31570735098695,False,auto_publish
80.47982469765225,82.93553764239505,75.91152824007827,95.05019623834842,3.6056982985240387,73.95709707380995,False,expedited_review
90.35527351637718,84.7609416211863,68.34122000729246,68.63351068678215,25.012141273368233,69.75887393734872,False,expedited_review
87.44019944951552,85.63433986685618,88.43061275344172,95.93412398142227,4.22831069225076,79.2940548802453,False,auto_publish
93.10803645559622,79.7756232966361,79.13867337504146,88.52564932801982,0.15155355936837311,76.96774347911231,False,auto_publish
77.6464472978155,78.24761648851143,84.2233270845738,84.81353576528146,0.06184630016708548,72.41634946316279,False,expedited_review
92.2604569854774,88.58327349802195,77.64712004543264,89.69230664010544,1.290564220143073,78.67816905323674,False,auto_publish
97.75784962928003,92.51671287242682,74.35057982376695,80.29679406131207,4.456652777471476,78.92550290309377,False,auto_publish
59.69464533929677,65.19636413692413,67.28680176087767,96.8470858365542,2.7411248755336413,61.917795376125355,False,expedited_review
56.73578020133645,70.46613533297418,67.48438544967402,65.90134075960161,3.108868325011669,57.708459265018355,False,expedited_review
96.52814367205107,84.97732432372672,80.60746576368867,83.32091567150047,1.8234453548467677,78.64006015052513,False,auto_publish
80.49436978008245,85.67941858127122,67.78942055005673,79.88273448386033,61.51553403775246,64.9569064581577,False,expedited_review
81.90602783564313,77.52928443359616,68.58008524686433,92.4151668792543,3.734243315582991,71.15899720879469,False,expedited_review
68.1042188245877,72.88703212701648,79.15885512959667,93.10687847100073,0.16470059604599796,68.43435641609527,False,expedited_review
79.80608145072317,73.59250242723662,62.44389170100655,95.13726993240199,3.404951125964178,68.75882375949129,False,expedited_review
91.0092562408619,91.39812254934256,80.78431211701954,93.02420388390583,1.3863576382955949,80.12416475175444,False,auto_publish
96.66107717838256,96.21391458476924,85.74335978017905,72.66650152237216,4.750843454724646,80.62536463862625,False,auto_publish
99.07369392992946,92.10220701352645,87.29920789851,94.84709546616173,2.000583766232781,84.23450745536343,False,auto_publish
77.2148436316422,75.61137075654307,81.64772175092776,77.68321618147966,4.949930130434935,69.55432954299243,False,expedited_review
84.77742431669324,85.72381704242778,79.4340442761704,92.73318840832616,4.651774048753852,76.19579126722253,False,auto_publish
86.54938825905928,84.55089014985957,66.73644089244951,91.70503761812463,4.879481107555331,73.71763472563573,False,expedited_review
89.08734252470418,88.92629709001294,79.63878834770804,90.32153981025778,4.542542924646803,77.97951137853009,False,auto_publish
94.68282008119925,88.85111100077725,86.62241559645327,94.50800259752414,0.8260580622789876,82.03570147724545,False,auto_publish
86.37563691919591,19.939202596364137,49.726943490964175,98.26998379364574,2.1992871440837063,55.363449277681134,True,expedited_review
79.14834280720025,20.057849003588164,53.901083777339124,85.63376428608136,3.9289130116269204,51.991355190274454,True,expedited_review
81.7798159096662,75.30440106275395,85.33536006573253,82.93926263252499,4.902570143290191,72.37774943228459,False,expedited_review
78.45570417366676,78.97623444251593,80.19398023334233,89.45011661604012,4.440739810348701,72.29300942076861,False,expedited_review
75.24637951912177,74.50699335264979,81.49772620814181,63.517842288542546,1.5286205312545575,66.87502172568327,False,expedited_review
89.16501133228114,86.99632749046566,78.19989324799809,96.6487905182758,4.930481727418203,78.14283432689993,False,auto_publish
96.21104087046358,89.96100369364063,86.7890946506484,50.75396802757323,54.745305263159885,70.84994679249891,False,expedited_review
95.89783823704887,90.8922123865435,86.10716755451944,83.75101442801184,3.8038029891904697,80.89610994393716,False,auto_publish
94.1830568288073,90.1957111968641,83.40130682036948,82.04077557430234,2.00543589573626,79.58967895850384,False,auto_publish
87.84997438162546,87.74222744129906,83.80993066871784,94.11541792704921,1.125727117040889,79.05727528590927,False,auto_publish
83.76743569037612,84.95929697523034,75.8507329012033,96.04203433566246,4.2653136677300845,75.51997531473744,False,auto_publish
94.46065810153826,92.04951583562766,82.75046484171216,86.56903424942819,2.1560628510675137,80.67041821001831,False,auto_publish
97.96736537377659,94.22269809604381,95.60660018987215,83.83703464527005,1.7674933917397928,84.46601003173488,False,auto_publish
95.26387300709177,84.91589705780535,88.45849314573508,94.88750096610381,3.518104161100692,81.3811495245314,False,auto_publish
76.71833463881931,79.01114481144431,75.11725336515465,73.44463007206728,1.4167178676831316,68.66675999157958,False,expedited_review
89.31092976244919,84.31327676612983,85.32297329904188,80.32060136661805,3.313947139265001,76.65288827114179,False,auto_publish
84.28026147712082,85.07565329024835,82.3326660180644,82.41063570925196,4.751338242212004,74.90598650147781,False,expedited_review
94.05658242829827,89.92825184586906,84.51432395212908,92.40245063299606,3.807254128587786,81.08154466247319,False,auto_publish
93.7937299754422,91.93084357839487,84.5526258304415,76.95144063766087,1.5239069247233183,79.42168045649647,False,auto_publish
88.126330470446,90.69840431714846,75.67306382726083,89.00402524228036,2.282178973706599,77.36949887484448,False,auto_publish
97.27090688159463,91.77865682834198,93.09052587060981,87.89325787333382,1.0083224109116924,83.82719788559474,False,auto_publish
94.08693814536802,94.7977300458045,83.04717120259073,78.30361468159288,0.4849373984395039,80.23199665797468,False,auto_publish
96.49005794822834,93.65527969807928,90.24147446306475,89.31818400692315,2.669474979267979,83.53991230471294,False,auto_publish
69.49579677905776,79.42660208831269,74.3642651486399,59.7673156474791,0.43079608734149566,64.5002603239112,False,expedited_review
87.81245848267545,86.75316712187785,77.00183523203759,72.94520535515457,4.809346211990646,73.89324255375374,False,expedited_review
70.32729265375059,79.08013544888351,77.51989032397262,82.04155393000563,4.7267360932270135,68.20575920331873,False,expedited_review
90.02797483938552,92.43952626203986,79.13773377503475,96.36036831923424,4.493131426863838,79.95056287753133,False,auto_publish
97.1844741892357,85.87063684625404,82.96039757680566,99.34040132126947,2.5949455260302443,81.85664662928275,False,auto_publish
77.47379327846427,79.55032207586082,73.44384800745982,79.59609307060724,2.860678498960474,69.4718342146915,False,expedited_review
75.82398238017063,76.98710827933806,68.29484337038946,74.9551266911877,3.5797378280549523,66.53823567883624,False,expedited_review
90.77839892134595,84.40621126339208,76.51015161797793,77.95833255617005,4.873338724013726,74.84351882687152,False,expedited_review
79.18049545675069,84.81686108109062,73.86758371508995,92.83883118597683,4.724181906516102,73.18528713756078,False,expedited_review
77.87232553562923,75.8124313818028,70.55271240476557,73.24573690111318,2.8252887761319028,67.12967964464637,False,expedited_review
82.8431748844072,86.78958697415143,77.42773994197125,83.66391102505429,3.965967581234746,74.18888709288893,False,expedited_review
94.94422148646538,90.93609126453315,88.34900566119586,84.2403535493492,1.7990635371122066,81.34323707300322,False,auto_publish
87.91441804855113,17.166509432984228,39.62952122115257,71.51176878261963,4.9660959269408975,48.822012741740764,True,auto_reject
96.02130040818597,93.28240744206971,90.01600667756227,91.07656118312502,3.093737510287517,83.48230374492566,False,auto_publish
95.44539798264792,95.27931196791594,84.0741591838974,93.60231909318345,1.549610195355577,83.15366606799479,False,auto_publish
86.8861424247226,87.02756735136987,90.46138768874931,99.18062920275474,1.939471507983714,80.59815933262396,False,auto_publish
85.74482535646356,84.58987051215914,82.32364787757164,82.5896858820246,3.6016843878674045,75.36392925401013,False,auto_publish
84.99483671580022,85.27404947235131,74.81226865704454,98.2417909673605,2.52331610134993,76.26335414920588,False,auto_publish
98.98918964344126,96.6455834614867,82.09122473076317,80.04552384302177,1.5006875446893604,82.13315752654101,False,auto_publish
81.0227907838344,88.12522935350286,77.05010455267335,68.55071379947492,0.27096961418367205,72.00367559256358,False,expedited_review
77.96771702131387,82.67573034329853,87.53615951002061,87.4946352355485,4.315021930625768,74.25917268649262,False,expedited_review
86.92502773095286,89.16787335998441,87.78086928199062,82.85879376066663,0.5751672734407798,78.296952852436,False,auto_publish
97.79150892993526,93.73050978764522,79.78191680835766,92.69219086913654,4.3790014784084015,82.19239197009307,False,auto_publish
95.8646331910427,94.04842766291308,79.91933685079131,78.70903384458525,4.3544708372314265,79.62627223616397,False,auto_publish
69.65594790978646,73.39727540593444,69.97060407123935,87.95176014180693,3.779267514047837,66.05506130853367,False,expedited_review
86.13087290689738,90.15574148352121,85.9072416678533,93.31648893360867,0.3117934711388176,79.52593956944759,False,auto_publish
62.145819103640044,71.53770368424017,78.1736890476584,96.35655987505837,4.42839669165622,66.17355377377686,False,expedited_review
76.93897956160181,85.32800734361842,76.56936840942052,94.56060567574698,4.810979820477724,73.43056225558352,False,expedited_review
85.4030534215515,85.50865613469107,76.10372653737852,90.33232881927097,4.9165112811126335,75.27702356239331,False,auto_publish
87.86787272664806,89.95848417011851,81.92849027195606,94.27997309028454,0.3842348166016041,79.33925339679779,False,auto_publish
60.78718916187634,68.55713937552119,74.15716890737747,88.13026429730346,2.270734096905122,63.199341608823694,False,expedited_review
88.1883841481236,29.03261489649001,57.2544096816341,75.3019274102073,2.775648163350968,56.18327520008241,True,expedited_review
82.64907754428302,81.97599530038627,82.31331772270428,92.10741762488927,0.5048416379643256,75.5170141128593,False,auto_publish
68.72090490728566,69.97826452742194,74.89266863331224,85.42159085815658,4.23723502614351,65.47888645681276,False,expedited_review
87.16029305699853,83.32659997437634,78.67346584011632,94.16933606122969,2.3110517122686263,76.6087263166745,False,auto_publish
90.49049182605467,81.80258244110202,72.55150864067728,89.78544409686158,2.9089648901061893,75.28501501174598,False,auto_publish
98.10700827803498,95.80009374960648,78.06493054380746,83.49328494131895,1.152052703496399,81.40389950042182,False,auto_publish
82.0421537652727,87.06298720092424,84.37968224538,93.78596940778692,0.6926331003662595,77.25296148002028,False,auto_publish
80.72114513007604,82.49986271640087,89.14179118203373,88.27615228773739,3.6622644964419964,75.54486384804618,False,auto_publish
91.7219454648663,89.49242446987017,71.08568724294145,92.52756581752142,4.96347886648468,77.48961419149546,False,auto_publish
88.20267319716186,24.50495524255111,49.83095098431215,74.78612479337514,0.8901826394175499,53.68213142171329,True,expedited_review
92.75637164335092,25.60057981402402,48.55092068263968,58.91994639604848,4.9483436506088285,52.28039817738561,True,expedited_review
83.49820129423404,76.96764467831025,79.29686724663826,88.9046950233263,3.9052044883556736,73.09592881183879,False,expedited_review
94.6436212149065,85.99283477446505,83.3095417628833,57.0590193743792,4.655064215761945,74.64654989524557,False,expedited_review
78.9262762008554,84.30427733067137,80.79347282681255,89.95245344189377,4.171674833705016,73.98834729120053,False,expedited_review
87.97273709607313,82.7004155290574,82.62277409320151,92.96382891499792,2.8063431086395956,77.25541985611231,False,auto_publish
90.41832366387744,83.69383760331573,78.86389322114206,84.71253023804566,2.9064009474112074,76.23797458518631,False,auto_publish
66.46443566377151,61.30223893499277,72.19242585009404,75.83159987487423,13.61995334766585,59.71612024936301,False,expedited_review
79.19917481928995,82.21515749094411,78.1535252225087,86.87662761241637,1.4563590704054241,72.83010509784665,False,expedited_review
54.642774249711536,67.90710726938624,71.59820179509862,72.04219844151017,4.682629655831156,58.02731625192315,False,expedited_review
88.34583226936977,90.73246021860771,82.30590287123148,89.89666832168867,4.501851792958286,78.68236037866663,False,auto_publish
87.99973347112822,80.88976816918621,78.25121888317854,87.47145690833041,1.113985993363558,75.28192579718393,False,auto_publish
94.88347048083288,92.75746183148138,85.3875364130238,93.07434464849695,1.8944993650371305,82.5036156454958,False,auto_publish
92.55792624405967,90.0379062649408,77.20386738296116,91.21133770700064,1.031108637689921,79.29621770832644,False,auto_publish
88.24532827029589,85.20051356374269,84.03704798552613,86.79964999265121,3.5708411390564008,77.2439998541217,False,auto_publish
81.93799173280065,84.56518153843516,75.1950850255073,91.84717368616074,1.9864338774027779,74.34014257473429,False,expedited_review
79.30008197622087,27.35235904901596,41.05327370603894,90.59840813855651,3.5743121153193385,52.07109910557958,True,expedited_review
85.14043798384304,86.54794790327333,78.77935623154191,83.45650789982919,0.537912440050507,75.39967455824895,False,auto_publish
93.06474085448735,84.87864219145743,76.31408515771658,85.00947445250067,0.6878038501406936,77.08454061861491,False,auto_publish
95.33118585872103,96.21689746523154,79.81585053594353,87.12998653958968,4.707705607088299,81.21547765134252,False,auto_publish
88.85138405363998,87.23717238127662,80.89270276814798,88.97621052065587,4.866037510215803,77.50307669211755,False,auto_publish
80.08201010050985,80.39683627575859,78.96750323332633,94.23716008249046,2.9544909102865273,73.75743766710278,False,expedited_review
89.79199345068686,92.31876156819173,70.4801590682687,76.5155439723218,1.1300194117259321,75.4776498955834,False,auto_publish
87.41199206592147,85.95230981978594,77.67367527395018,94.01709056269422,4.716029769830744,76.87737073693401,False,auto_publish
93.17385602087926,88.07416774169332,84.99297232092707,73.15142075673322,0.5698465798499641,77.8850216613975,False,auto_publish
80.58132518027647,85.09280771552974,78.82697502096485,82.72155305561174,4.526006591156679,73.16862678638442,False,expedited_review
80.76177401502471,84.8095929919412,84.27126983942001,87.53451952466231,3.448329303755572,75.07052941870052,False,auto_publish
85.32601632899697,89.0567484247984,79.43300362590855,68.05146707308315,1.4807811809189437,73.80823467295099,False,expedited_review
88.40441284419187,86.9537359123045,73.46391171960029,85.76179299987476,0.9137569740145574,75.7254334278335,False,auto_publish
86.67437282683227,87.63892615667152,83.34607844705207,88.85742270481306,16.037689382276394,76.30610354412228,False,auto_publish
88.47608124875332,85.21422235163243,81.34793197964402,98.5266597128343,4.565099985226376,78.43845531686543,False,auto_publish
71.8381173091082,75.2057046377688,77.18860683912402,91.39466356991404,0.7731193849779977,69.42247031698876,False,expedited_review
83.87980486941521,20.4699533908767,51.94034670116507,77.64690490280438,2.2997753101271097,52.0865573531847,True,expedited_review
85.56940027811162,87.97098632987606,84.62803326783282,86.55475240226517,4.703719747157987,77.10201420509303,False,auto_publish
97.85910706753168,83.10580268412109,76.60649005394333,91.86151595763212,1.2140608081039606,79.11330211491286,False,auto_publish
93.65576371526852,87.40835751751713,81.89354964244345,94.71773503337467,2.2950605599385447,80.30568262146087,False,auto_publish
85.84204065951783,89.77658043132266,85.17413520637399,59.431582016133056,0.6916078558835814,74.07716086379243,False,expedited_review
96.38731098120658,95.2109716803847,79.69005719215596,88.0484138948933,3.3389040104914516,81.53031933607419,False,auto_publish
89.47759259887235,90.66169294791968,75.18866554309812,70.70521540174934,1.849716042981036,74.96724483122554,False,expedited_review
91.92706077701638,90.28303266177727,79.91967723954306,90.06791590497976,1.2108604634098334,79.52191318586384,False,auto_publish
94.81547509373698,89.09292842427331,82.82645738946798,83.50331483841042,2.9416027331369516,79.5145030645309,False,auto_publish
